frame,timestamp_sec,valid_ratio,depth_mean_mm,depth_std_mm,depth_min_mm,depth_max_mm,depth_p25_mm,depth_p75_mm
1487,99.2667,0.0348,2592.3,1321.0,515,4892,1540.0,3612.0
1488,99.3334,0.0348,2613.2,1316.0,515,4897,1540.0,3844.0
1489,99.4001,0.0345,2613.3,1333.0,515,4892,1540.0,3844.0
1490,99.4667,0.035,2611.3,1323.1,515,4892,1540.0,3844.0
1491,99.5334,0.0347,2610.0,1325.1,515,4892,1540.0,3844.0
1492,99.6001,0.0347,2590.7,1320.6,515,4892,1540.0,3843.0
1493,99.6667,0.0343,2600.4,1323.1,515,4892,1540.0,3612.0
1494,99.7334,0.0336,2606.8,1306.4,515,4900,1540.0,3606.0
1495,99.8001,0.0339,2614.9,1327.1,515,4892,1540.0,3844.0
1496,99.8667,0.0344,2613.8,1322.1,515,4892,1540.0,3844.0
1497,99.9334,0.034,2605.1,1327.7,515,4892,1540.0,3844.0
1498,100.0001,0.0339,2608.9,1327.3,515,4892,1540.0,3844.0
1499,100.0667,0.0338,2614.0,1325.3,515,4892,1540.0,3844.0
1500,100.1334,0.0333,2603.2,1315.4,515,4892,1540.0,3611.0
1501,100.2001,0.0335,2604.6,1320.4,515,4892,1540.0,3844.0
1502,100.2667,0.0334,2595.7,1327.6,515,4892,1540.0,3844.0
1503,100.3334,0.0335,2595.5,1321.3,515,4892,1540.0,3844.0
1504,100.4001,0.0339,2615.7,1311.2,515,4892,1540.0,3612.0
1505,100.4667,0.0339,2615.7,1321.2,515,4892,1540.0,3844.0
1506,100.5334,0.0337,2620.5,1321.3,515,4892,1540.0,3844.0
1507,100.6001,0.0342,2603.8,1313.7,515,4892,1540.0,3612.0
1508,100.6667,0.0333,2628.9,1316.8,515,4892,1540.0,3844.0
1509,100.7334,0.034,2602.0,1317.8,515,4892,1540.0,3612.0
1510,100.8001,0.0332,2627.0,1317.0,515,4892,1540.0,3844.0
1511,100.8667,0.033,2607.5,1317.2,515,4892,1540.0,3844.0
1512,100.9334,0.033,2604.8,1312.1,515,4892,1540.0,3611.0
1513,101.0001,0.0331,2612.6,1310.4,515,4892,1540.0,3612.0
1514,101.0667,0.033,2613.8,1324.9,515,4892,1540.0,3844.0
1515,101.1334,0.0333,2667.8,1320.5,515,4892,1542.0,3846.0
1516,101.2001,0.0334,2676.7,1330.0,515,4892,1544.0,3849.0
1517,101.2667,0.0336,2663.9,1300.6,515,4892,1548.0,3844.0
1518,101.3334,0.034,2660.6,1311.8,515,4892,1545.0,3844.0
1519,101.4001,0.034,2664.2,1320.5,515,4892,1545.0,3844.0
1520,101.4667,0.0346,2705.2,1328.0,515,4892,1548.0,3852.0
1521,101.5334,0.0335,2691.4,1341.2,515,4892,1540.0,3851.0
1522,101.6001,0.0345,2714.1,1344.5,515,4892,1547.0,3860.0
1523,101.6667,0.0338,2654.3,1327.9,515,4892,1542.0,3845.0
1524,101.7334,0.0348,2652.4,1336.6,515,4897,1540.0,3846.0
1525,101.8001,0.0348,2650.1,1327.0,515,4892,1540.0,3844.0
1526,101.8667,0.0354,2661.1,1326.0,515,4892,1542.0,3846.0
1527,101.9334,0.0356,2674.5,1322.0,515,4892,1545.0,3847.0
1528,102.0001,0.0351,2674.7,1320.1,515,4892,1543.0,3844.0
1529,102.0667,0.0354,2646.2,1315.1,515,4892,1540.0,3844.0
1530,102.1334,0.0352,2663.5,1325.7,515,4892,1542.0,3844.0
1531,102.2001,0.035,2640.8,1331.1,515,4892,1540.0,3844.0
1532,102.2667,0.035,2637.5,1328.4,515,4892,1540.0,3844.0
1533,102.3334,0.0346,2675.6,1315.3,515,4892,1549.0,3846.0
1534,102.4001,0.0346,2657.8,1317.0,515,4892,1543.0,3844.0
1535,102.4667,0.0349,2649.4,1319.2,515,4892,1542.0,3844.0
1536,102.5334,0.0355,2630.6,1319.3,515,4892,1540.0,3844.0
1537,102.6001,0.035,2642.1,1343.4,515,4892,1540.0,3846.0
1538,102.6667,0.0348,2653.1,1328.0,515,4892,1540.0,3845.0
1539,102.7334,0.0349,2666.8,1333.0,515,4892,1542.0,3847.0
1540,102.8,0.036,2649.3,1328.9,515,4892,1540.0,3846.0
1541,102.8667,0.0358,2645.4,1332.6,515,4892,1540.0,3844.0
1542,102.9334,0.0356,2655.3,1333.2,515,4892,1540.0,3846.0
1543,103.0001,0.0353,2661.3,1331.3,515,4892,1540.0,3846.0
1544,103.0667,0.0352,2654.4,1336.7,515,4892,1540.0,3846.0
1545,103.1334,0.0358,2632.0,1331.9,515,4892,1540.0,3846.0
1546,103.2001,0.0351,2654.7,1328.5,515,4892,1540.0,3846.0
1547,103.2667,0.0346,2668.6,1319.2,515,4892,1544.0,3846.0
1548,103.3334,0.0344,2658.7,1337.0,515,4892,1542.0,3846.0
1549,103.4001,0.0342,2656.3,1335.0,515,4892,1540.0,3846.0
1550,103.4667,0.0338,2664.9,1322.9,515,4892,1544.0,3844.0
1551,103.5334,0.0335,2637.1,1318.9,515,4892,1540.0,3844.0
1552,103.6001,0.0338,2629.8,1315.4,515,4892,1540.0,3844.0
1553,103.6667,0.0333,2643.1,1320.0,515,4892,1540.0,3844.0
1554,103.7334,0.0335,2662.0,1328.3,515,4892,1543.0,3846.0
1555,103.8001,0.0333,2644.7,1324.5,515,4892,1540.0,3844.0
1556,103.8667,0.0337,2628.6,1316.2,515,4892,1540.0,3844.0
1557,103.9334,0.0379,2554.7,1319.5,515,4892,1301.0,3604.0
1558,104.0001,0.0362,2619.5,1339.6,515,4892,1540.0,3844.0
1559,104.0667,0.0355,2625.2,1322.3,515,4892,1540.0,3844.0
1560,104.1334,0.033,2619.1,1335.1,515,4892,1540.0,3844.0
1561,104.2001,0.0322,2625.1,1336.6,515,4892,1540.0,3846.0
1562,104.2667,0.0315,2686.9,1323.5,515,4892,1550.0,3851.0
1563,104.3334,0.0314,2670.1,1319.2,515,4892,1545.0,3846.0
1564,104.4001,0.0309,2638.4,1327.5,515,4892,1540.0,3844.0
1565,104.4667,0.0313,2636.0,1332.5,515,4892,1540.0,3846.0
1566,104.5334,0.0311,2657.2,1326.6,515,4892,1544.0,3847.0
1567,104.6001,0.031,2631.6,1338.4,515,4892,1540.0,3846.0
1568,104.6667,0.0304,2638.1,1330.8,515,4892,1542.0,3846.0
1569,104.7334,0.0306,2621.8,1324.2,515,4892,1540.0,3844.0
1570,104.8,0.0313,2671.3,1325.4,515,4892,1548.0,3849.0
1571,104.8667,0.0313,2658.4,1335.6,515,4892,1544.0,3850.0
1572,104.9334,0.0308,2666.8,1329.5,515,4892,1544.0,3849.0
1573,105.0001,0.0327,2636.8,1331.6,515,4892,1540.0,3844.0
1574,105.0667,0.0333,2547.7,1333.0,515,4892,1300.0,3604.0
1575,105.1334,0.0313,2638.5,1328.3,515,4892,1540.0,3846.0
1576,105.2001,0.032,2605.7,1341.3,515,4892,1302.0,3844.0
1577,105.2667,0.0321,2597.4,1336.6,515,4892,1308.0,3844.0
1578,105.3334,0.0328,2607.9,1335.1,515,4892,1539.0,3844.0
1579,105.4001,0.0334,2602.2,1347.2,515,4892,1302.0,3844.0
1580,105.4667,0.0342,2593.6,1326.4,515,4892,1540.0,3612.0
1581,105.5334,0.0343,2586.4,1323.9,515,4892,1540.0,3843.0
1582,105.6001,0.0347,2593.4,1316.1,515,4892,1540.0,3611.0
1583,105.6667,0.0347,2593.8,1324.5,515,4892,1540.0,3844.0
1584,105.7334,0.0346,2594.8,1309.3,515,4892,1540.0,3606.0
1585,105.8001,0.0352,2611.5,1326.5,515,4892,1540.0,3844.0
1586,105.8667,0.0351,2614.1,1328.3,515,4892,1540.0,3844.0
1587,105.9334,0.0356,2635.0,1310.4,515,4892,1542.0,3844.0
1588,106.0001,0.035,2635.6,1314.6,515,4892,1542.0,3844.0
1589,106.0667,0.036,2636.3,1312.6,515,4892,1541.0,3844.0
1590,106.1334,0.0355,2623.7,1318.7,515,4892,1540.0,3844.0
1591,106.2001,0.0357,2633.6,1307.9,515,4892,1542.0,3843.0
1592,106.2667,0.0354,2648.4,1315.6,515,4892,1543.0,3844.0
1593,106.3334,0.0356,2660.7,1312.8,515,4892,1546.0,3844.0
1594,106.4001,0.0355,2647.5,1305.0,515,4892,1545.0,3844.0
1595,106.4667,0.0356,2658.5,1318.9,515,4892,1543.0,3846.0
1596,106.5334,0.0362,2641.4,1311.6,515,4892,1543.0,3844.0
1597,106.6001,0.036,2649.4,1312.7,515,4892,1544.0,3844.0
1598,106.6667,0.0361,2635.2,1308.7,515,4892,1542.0,3844.0
1599,106.7334,0.0368,2622.7,1323.5,515,4892,1540.0,3844.0
1600,106.8001,0.0361,2596.9,1325.9,515,4892,1540.0,3611.0
1601,106.8667,0.0364,2620.2,1316.4,515,4892,1540.0,3844.0
1602,106.9334,0.0361,2654.7,1324.2,515,4892,1542.0,3844.0
1603,107.0,0.036,2630.4,1326.0,515,4892,1540.0,3844.0
1604,107.0667,0.0352,2635.3,1322.9,515,4892,1540.0,3844.0
1605,107.1334,0.0356,2613.4,1322.2,515,4892,1540.0,3844.0
1606,107.2001,0.0347,2630.8,1325.5,515,4892,1540.0,3844.0
1607,107.2667,0.0353,2646.3,1323.9,515,4892,1540.0,3844.0
1608,107.3334,0.035,2611.6,1313.6,515,4892,1540.0,3844.0
1609,107.4001,0.0349,2653.8,1304.7,515,4892,1546.0,3844.0
1610,107.4667,0.0355,2638.5,1313.1,515,4892,1542.0,3844.0
1611,107.5334,0.0352,2672.0,1310.8,515,4892,1548.0,3844.0
1612,107.6001,0.0355,2645.5,1321.5,515,4892,1542.0,3845.0
1613,107.6667,0.0354,2677.7,1311.4,515,4892,1550.0,3845.0
1614,107.7334,0.0347,2664.7,1317.6,515,4897,1543.0,3846.0
1615,107.8001,0.0352,2638.1,1324.1,515,4892,1541.0,3844.0
1616,107.8667,0.0353,2653.6,1317.9,515,4892,1543.0,3844.0
1617,107.9334,0.0353,2651.5,1319.8,515,4892,1542.0,3844.0
1618,108.0001,0.035,2636.9,1311.5,515,4892,1542.0,3844.0
1619,108.0667,0.0345,2649.9,1317.6,515,4892,1541.0,3844.0
1620,108.1334,0.0345,2653.1,1309.7,515,4897,1544.0,3844.0
1621,108.2001,0.0348,2644.4,1301.5,515,4892,1546.0,3844.0
1622,108.2667,0.0346,2652.3,1322.4,515,4892,1543.0,3846.0
1623,108.3334,0.0351,2672.5,1312.8,515,4900,1547.0,3846.0
1624,108.4001,0.0348,2660.2,1313.1,515,4892,1543.0,3844.0
1625,108.4667,0.0355,2648.2,1327.4,515,4892,1541.0,3844.0
1626,108.5334,0.0354,2652.1,1319.9,515,4892,1543.0,3844.0
1627,108.6001,0.0355,2655.4,1323.6,515,4892,1542.0,3846.0
1628,108.6667,0.0355,2621.6,1330.5,515,4892,1540.0,3844.0
1629,108.7334,0.0348,2669.5,1325.8,515,4892,1541.0,3846.0
1630,108.8001,0.0348,2665.8,1328.4,515,4892,1540.0,3844.0
1631,108.8667,0.0357,2666.1,1344.1,515,4892,1540.0,3848.0
1632,108.9334,0.0355,2656.6,1318.9,515,4907,1542.0,3844.0
1633,109.0001,0.0353,2674.9,1333.8,515,4897,1542.0,3847.0
1634,109.0667,0.0352,2626.4,1317.6,515,4892,1540.0,3844.0
1635,109.1334,0.0349,2657.4,1335.7,515,4892,1540.0,3844.0
1636,109.2001,0.0352,2640.8,1328.0,515,4892,1540.0,3844.0
1637,109.2667,0.0357,2623.9,1332.2,515,4892,1540.0,3844.0
1638,109.3334,0.036,2628.5,1322.5,515,4892,1540.0,3844.0
1639,109.4001,0.0362,2615.1,1327.7,515,4892,1540.0,3844.0
1640,109.4667,0.0362,2618.0,1331.5,515,4892,1540.0,3844.0
1641,109.5334,0.0365,2618.6,1336.6,515,4892,1540.0,3844.0
1642,109.6001,0.0367,2623.9,1338.5,515,4892,1540.0,3844.0
1643,109.6667,0.0366,2608.7,1324.2,515,4892,1540.0,3844.0
1644,109.7334,0.0364,2632.6,1341.9,515,4892,1540.0,3846.0
1645,109.8001,0.037,2599.0,1339.4,515,4892,1302.0,3844.0
1646,109.8667,0.0371,2620.3,1338.3,515,4897,1540.0,3844.0
1647,109.9334,0.0369,2625.0,1336.1,515,4892,1540.0,3844.0
1648,110.0001,0.0371,2607.8,1326.6,515,4897,1540.0,3844.0
1649,110.0667,0.0368,2615.9,1326.7,515,4892,1540.0,3844.0
1650,110.1334,0.0376,2594.3,1327.0,515,4892,1540.0,3844.0
1651,110.2001,0.0371,2600.0,1329.1,515,4892,1539.0,3844.0
1652,110.2667,0.0367,2607.7,1328.4,515,4892,1540.0,3844.0
1653,110.3334,0.0377,2642.6,1337.0,515,4892,1540.0,3845.0
1654,110.4001,0.0366,2614.2,1341.3,515,4892,1540.0,3844.0
1655,110.4667,0.0374,2602.4,1340.6,515,4892,1308.0,3844.0
1656,110.5334,0.038,2599.3,1332.3,515,4892,1539.0,3844.0
1657,110.6001,0.0378,2591.9,1343.7,515,4892,1301.0,3844.0
1658,110.6667,0.0375,2594.7,1336.8,515,4892,1301.0,3844.0
1659,110.7334,0.0381,2637.4,1338.4,515,4892,1540.0,3845.0
1660,110.8001,0.0372,2612.8,1334.8,515,4892,1540.0,3844.0
1661,110.8667,0.0372,2603.7,1347.6,515,4892,1302.0,3844.0
1662,110.9334,0.0372,2622.2,1335.7,515,4892,1540.0,3844.0
1663,111.0001,0.0376,2621.1,1336.8,515,4892,1540.0,3844.0
1664,111.0667,0.0377,2604.3,1335.0,515,4892,1540.0,3844.0
1665,111.1334,0.0383,2603.0,1336.7,515,4892,1540.0,3844.0
1666,111.2001,0.0385,2617.0,1336.2,515,4892,1540.0,3844.0
1667,111.2667,0.0385,2626.0,1327.3,515,4892,1540.0,3844.0
1668,111.3334,0.0386,2630.9,1331.0,300,4892,1540.0,3844.0
1669,111.4001,0.0383,2600.1,1332.1,515,4892,1540.0,3844.0
1670,111.4667,0.0378,2608.1,1343.8,515,4892,1301.0,3844.0
1671,111.5334,0.0369,2596.3,1337.9,515,4892,1539.0,3844.0
1672,111.6001,0.0374,2609.5,1350.9,515,4892,1539.0,3844.0
1673,111.6667,0.0362,2600.9,1338.2,515,4892,1540.0,3844.0
1674,111.7334,0.0375,2632.7,1349.3,515,4892,1540.0,3845.0
1675,111.8001,0.038,2571.2,1341.7,515,4892,1300.0,3844.0
1676,111.8667,0.0382,2585.6,1311.1,515,4892,1540.0,3605.0
1677,111.9334,0.0383,2578.4,1322.3,515,4892,1539.0,3611.0
1678,112.0,0.0377,2634.7,1307.7,515,4892,1540.0,3844.0
1679,112.0667,0.0385,2664.1,1308.1,515,4892,1546.0,3844.0
1680,112.1334,0.0394,2730.5,1301.3,515,4892,1557.0,3848.0
1681,112.2001,0.0401,2690.1,1313.4,515,4892,1546.0,3846.0
1682,112.2667,0.0395,2701.0,1300.1,515,4892,1556.0,3846.0
1683,112.3334,0.0394,2671.5,1305.1,515,4892,1549.0,3844.0
1684,112.4001,0.0391,2672.8,1296.1,515,4892,1550.0,3844.0
1685,112.4667,0.0388,2654.7,1305.6,515,4892,1544.0,3844.0
1686,112.5334,0.039,2639.6,1303.8,515,4892,1543.0,3844.0
1687,112.6001,0.0388,2663.5,1305.9,515,4892,1547.0,3844.0
1688,112.6667,0.0386,2639.7,1297.5,515,4892,1543.0,3844.0
1689,112.7334,0.039,2667.5,1310.7,515,4892,1546.0,3844.0
1690,112.8001,0.0394,2653.9,1301.5,515,4892,1545.0,3844.0
1691,112.8667,0.0385,2660.2,1299.7,515,4892,1545.0,3844.0
1692,112.9334,0.0388,2661.4,1309.2,515,4892,1545.0,3844.0
1693,113.0001,0.0385,2660.8,1307.9,515,4892,1545.0,3844.0
1694,113.0667,0.0381,2678.2,1293.4,515,4892,1551.0,3844.0
1695,113.1334,0.0381,2657.3,1301.4,515,4892,1546.0,3844.0
1696,113.2001,0.0377,2693.4,1304.6,515,4892,1550.0,3844.0
1697,113.2667,0.0374,2702.9,1308.4,515,4892,1551.0,3844.0
1698,113.3334,0.0381,2679.6,1298.8,515,4897,1549.0,3844.0
1699,113.4001,0.0376,2688.3,1307.6,515,4892,1547.0,3844.0
1700,113.4667,0.0378,2701.1,1299.3,515,4892,1556.0,3844.0
1701,113.5334,0.0377,2668.1,1302.1,515,4892,1549.0,3844.0
1702,113.6001,0.0376,2683.9,1299.5,515,4892,1550.0,3844.0
1703,113.6667,0.0384,2675.1,1297.8,515,4892,1550.0,3844.0
1704,113.7334,0.0387,2628.6,1314.3,515,4897,1540.0,3844.0
1705,113.8001,0.0378,2632.1,1302.3,515,4897,1540.0,3844.0
1706,113.8667,0.0379,2637.4,1297.1,515,4892,1543.0,3844.0
1707,113.9334,0.0371,2644.3,1307.5,515,4892,1543.0,3844.0
1708,114.0001,0.0374,2608.5,1301.8,515,4892,1540.0,3843.0
1709,114.0667,0.0371,2603.7,1303.8,515,4892,1540.0,3611.0
1710,114.1334,0.0376,2615.7,1329.2,515,4892,1540.0,3844.0
1711,114.2001,0.0378,2600.2,1324.1,515,4892,1540.0,3844.0
1712,114.2667,0.0378,2607.5,1332.6,515,4892,1540.0,3844.0
1713,114.3334,0.0381,2603.6,1329.5,515,4892,1540.0,3844.0
1714,114.4001,0.0378,2594.0,1321.8,515,4892,1540.0,3844.0
1715,114.4667,0.0378,2607.2,1337.4,515,4892,1540.0,3844.0
1716,114.5334,0.0379,2582.4,1337.7,515,4892,1301.0,3612.0
1717,114.6001,0.037,2596.4,1354.7,515,4892,1301.0,3844.0
1718,114.6667,0.0372,2589.9,1344.6,515,4892,1302.0,3844.0
1719,114.7334,0.036,2613.5,1354.0,515,4892,1302.0,3844.0
1720,114.8001,0.0363,2654.2,1347.0,515,4892,1540.0,3849.0
1721,114.8667,0.036,2609.0,1337.3,515,4892,1540.0,3844.0
1722,114.9334,0.0358,2649.2,1332.5,515,4892,1540.0,3846.0
1723,115.0001,0.0358,2680.3,1333.1,515,4892,1543.0,3848.0
1724,115.0667,0.0357,2661.1,1333.5,515,4892,1540.0,3846.0
1725,115.1334,0.0358,2632.7,1340.9,515,4892,1540.0,3844.0
1726,115.2001,0.0353,2665.8,1326.6,515,4892,1543.0,3846.0
1727,115.2667,0.0351,2669.5,1330.9,515,4892,1541.0,3844.0
1728,115.3334,0.0367,2659.3,1334.0,515,4892,1540.0,3846.0
1729,115.4001,0.0355,2650.9,1326.8,515,4892,1540.0,3844.0
1730,115.4667,0.0359,2667.6,1327.0,515,4892,1542.0,3844.0
1731,115.5334,0.0363,2634.2,1333.1,515,4892,1540.0,3844.0
1732,115.6,0.0369,2630.4,1337.6,515,4892,1540.0,3844.0
1733,115.6667,0.0379,2616.3,1322.5,515,4892,1540.0,3844.0
1734,115.7334,0.0376,2607.0,1326.9,515,4892,1540.0,3844.0
1735,115.8001,0.0378,2629.5,1319.9,515,4892,1540.0,3844.0
1736,115.8667,0.0383,2623.1,1322.0,515,4892,1540.0,3844.0
1737,115.9334,0.0391,2636.2,1309.8,515,4892,1540.0,3844.0
1738,116.0001,0.0391,2632.8,1303.2,515,4892,1540.0,3844.0
1739,116.0667,0.0395,2637.3,1311.5,515,4892,1540.0,3844.0
1740,116.1334,0.0398,2685.5,1310.7,515,4892,1544.0,3844.0
1741,116.2001,0.0392,2701.0,1305.4,515,4892,1552.0,3844.0
1742,116.2667,0.0385,2746.3,1302.1,515,4892,1563.0,3849.0
1743,116.3334,0.0384,2764.6,1309.1,515,4892,1557.0,3853.0
1744,116.4001,0.0383,2773.9,1320.1,515,4892,1556.0,3858.0
1745,116.4667,0.0386,2770.7,1324.8,515,4892,1556.0,3858.0
1746,116.5334,0.0384,2768.7,1324.0,515,4892,1556.0,3858.0
1747,116.6001,0.0375,2723.8,1320.1,515,4892,1551.0,3848.0
1748,116.6667,0.0374,2748.7,1328.3,515,4892,1554.0,3856.0
1749,116.7334,0.0373,2754.5,1347.3,515,4892,1551.0,3860.0
1750,116.8001,0.0371,2724.1,1345.2,515,4892,1544.0,3858.0
1751,116.8667,0.0358,2736.7,1340.7,515,4892,1550.0,3858.0
1752,116.9334,0.0363,2694.9,1332.5,515,4892,1545.0,3851.0
1753,117.0,0.0366,2677.4,1350.9,515,4892,1540.0,3850.0
1754,117.0667,0.037,2684.6,1339.1,515,4892,1543.0,3852.0
1755,117.1334,0.0364,2675.3,1339.3,515,4892,1542.0,3850.0
1756,117.2001,0.0362,2705.0,1340.3,515,4892,1544.0,3854.0
1757,117.2667,0.0372,2708.0,1333.4,515,4892,1547.0,3854.0
1758,117.3334,0.0369,2728.8,1332.1,515,4892,1551.0,3857.0
1759,117.4001,0.0373,2714.8,1335.4,515,4892,1546.0,3856.0
1760,117.4667,0.037,2749.4,1331.9,515,4892,1553.0,3860.0
1761,117.5334,0.0377,2739.4,1338.4,515,4892,1550.0,3860.0
1762,117.6001,0.0374,2739.2,1339.9,515,4892,1550.0,3855.0
1763,117.6667,0.0382,2738.0,1338.0,515,4892,1550.0,3860.0
1764,117.7334,0.0376,2744.6,1331.6,515,4892,1550.0,3857.0
1765,117.8001,0.0373,2740.4,1335.9,515,4892,1552.0,3857.0
1766,117.8667,0.0367,2721.2,1332.9,515,4892,1548.5,3854.0
1767,117.9334,0.037,2723.1,1335.0,515,4892,1547.0,3854.0
1768,118.0001,0.0373,2720.8,1327.0,515,4892,1550.0,3853.0
1769,118.0667,0.0379,2704.3,1331.2,515,4892,1547.0,3850.0
1770,118.1334,0.0377,2706.1,1324.0,515,4892,1550.0,3850.0
1771,118.2001,0.0384,2694.5,1320.5,515,4892,1549.0,3849.0
1772,118.2667,0.0376,2679.1,1312.9,515,4892,1545.0,3845.0
1773,118.3334,0.0379,2687.1,1323.9,515,4892,1543.0,3847.0
1774,118.4001,0.0382,2681.1,1324.5,515,4892,1542.0,3848.0
1775,118.4667,0.0383,2669.2,1322.7,515,4892,1543.0,3847.0
1776,118.5334,0.0379,2682.7,1335.8,515,4892,1542.0,3847.0
1777,118.6001,0.0385,2655.8,1336.9,515,4892,1540.0,3846.0
1778,118.6667,0.0382,2666.4,1324.3,515,4892,1542.0,3845.0
1779,118.7334,0.0384,2662.6,1326.8,515,4892,1541.0,3844.0
1780,118.8001,0.0385,2664.1,1327.8,515,4892,1540.0,3844.0
1781,118.8667,0.0379,2647.3,1330.1,515,4892,1540.0,3844.0
1782,118.9334,0.0382,2657.3,1329.6,515,4892,1540.0,3844.0
1783,119.0001,0.0383,2654.9,1316.1,515,4892,1543.0,3844.0
1784,119.0667,0.0379,2665.0,1325.4,515,4892,1542.0,3846.0
1785,119.1334,0.0374,2665.6,1331.7,515,4892,1540.0,3846.0
1786,119.2001,0.0377,2679.8,1319.2,515,4892,1542.0,3846.0
1787,119.2667,0.0374,2681.9,1319.8,515,4892,1544.0,3846.0
1788,119.3334,0.0384,2644.8,1318.4,515,4892,1540.0,3844.0
1789,119.4001,0.038,2646.6,1308.9,515,4892,1541.0,3844.0
1790,119.4667,0.0378,2670.6,1321.8,515,4892,1542.0,3844.8
1791,119.5334,0.038,2685.9,1331.1,515,4892,1542.0,3848.0
1792,119.6001,0.0381,2696.0,1316.4,515,4892,1546.0,3847.0
1793,119.6667,0.0377,2700.2,1324.8,515,4892,1545.0,3849.0
1794,119.7334,0.0367,2674.9,1321.4,515,4892,1543.0,3844.0
1795,119.8001,0.0369,2691.0,1325.7,515,4892,1548.0,3847.0
1796,119.8667,0.0368,2688.1,1324.6,515,4892,1542.0,3847.0
1797,119.9334,0.0366,2675.9,1327.8,515,4892,1542.0,3847.0
1798,120.0001,0.0371,2666.1,1317.0,515,4892,1542.0,3844.0
1799,120.0667,0.0369,2652.1,1330.3,515,4892,1540.0,3844.0
1800,120.1334,0.0369,2666.0,1325.6,515,4892,1543.0,3846.0
1801,120.2001,0.0367,2681.2,1308.7,515,4892,1547.0,3846.0
1802,120.2667,0.036,2669.6,1329.4,515,4892,1542.0,3847.0
1803,120.3334,0.0367,2687.7,1321.2,515,4892,1543.0,3847.0
1804,120.4001,0.0358,2698.0,1323.1,515,4892,1549.0,3848.5
1805,120.4667,0.0353,2676.9,1328.5,515,4892,1540.0,3847.0
1806,120.5334,0.0333,2629.1,1325.9,515,4892,1540.0,3844.0
1807,120.6001,0.032,2662.6,1321.9,515,4892,1544.0,3846.0
1808,120.6667,0.0312,2707.8,1324.5,515,4892,1552.0,3854.0
1809,120.7334,0.0309,2706.9,1345.1,515,4892,1545.0,3857.0
1810,120.8001,0.0313,2727.7,1339.8,515,4892,1550.2,3860.0
1811,120.8667,0.0304,2689.4,1326.6,515,4892,1547.0,3848.0
1812,120.9334,0.0299,2674.6,1331.1,515,4892,1546.0,3852.0
1813,121.0001,0.0308,2668.5,1333.2,515,4892,1543.0,3852.0
1814,121.0667,0.0299,2694.9,1321.3,515,4892,1552.0,3849.0
1815,121.1334,0.0301,2686.5,1326.8,515,4892,1548.0,3853.0
1816,121.2001,0.03,2701.0,1332.7,515,4892,1550.0,3854.0
1817,121.2667,0.0304,2688.6,1330.2,515,4892,1548.0,3852.0
1818,121.3334,0.0304,2662.0,1327.1,515,4892,1543.0,3848.0
1819,121.4001,0.0301,2672.6,1317.1,515,4892,1548.0,3844.2
1820,121.4667,0.0303,2664.7,1329.5,515,4892,1546.0,3848.0
1821,121.5334,0.0306,2668.4,1317.3,515,4892,1546.8,3848.0
1822,121.6001,0.0303,2661.5,1326.2,515,4892,1543.0,3849.0
1823,121.6667,0.0306,2655.1,1316.9,515,4892,1545.0,3847.0
1824,121.7334,0.0303,2662.1,1327.1,515,4892,1543.0,3848.0
1825,121.8001,0.0304,2678.4,1323.1,515,4892,1547.0,3849.0
1826,121.8667,0.0313,2680.0,1337.9,515,4892,1544.0,3852.0
1827,121.9334,0.0318,2672.5,1327.3,515,4892,1545.0,3847.0
1828,122.0001,0.0331,2691.0,1335.1,515,4892,1544.0,3850.0
1829,122.0667,0.0347,2662.9,1322.7,515,4897,1542.0,3846.0
1830,122.1334,0.0347,2615.8,1314.8,515,4892,1540.0,3612.0
1831,122.2001,0.0361,2619.9,1324.6,515,4892,1540.0,3844.0
1832,122.2667,0.0378,2576.7,1312.0,515,4892,1540.0,3604.0
1833,122.3334,0.0387,2590.6,1321.0,515,4892,1540.0,3612.0
1834,122.4001,0.0397,2607.1,1304.6,515,4897,1540.0,3606.0
1835,122.4667,0.04,2650.5,1310.9,515,4892,1540.0,3844.0
1836,122.5334,0.0405,2683.2,1276.8,515,4892,1555.8,3844.0
1837,122.6001,0.0412,2708.6,1293.8,515,4892,1553.0,3844.0
1838,122.6667,0.0412,2688.2,1289.9,515,4892,1552.0,3844.0
1839,122.7334,0.041,2704.0,1288.6,515,4892,1556.0,3844.0
1840,122.8001,0.0414,2663.3,1297.1,515,4892,1543.0,3844.0
1841,122.8667,0.041,2650.3,1303.9,515,4892,1543.0,3844.0
1842,122.9334,0.0414,2646.4,1305.3,515,4892,1541.0,3844.0
1843,123.0001,0.0415,2640.5,1308.2,515,4892,1542.0,3844.0
1844,123.0667,0.0417,2664.9,1309.5,515,4892,1542.0,3844.0
1845,123.1334,0.0415,2634.3,1310.1,515,4892,1540.0,3844.0
1846,123.2001,0.0415,2641.8,1307.4,515,4892,1541.0,3844.0
1847,123.2667,0.0418,2616.7,1315.3,515,4892,1540.0,3844.0
1848,123.3334,0.0415,2613.5,1315.2,515,4892,1540.0,3844.0
1849,123.4001,0.0409,2623.6,1333.0,515,4892,1540.0,3844.0
1850,123.4667,0.04,2631.0,1319.0,515,4892,1540.0,3844.0
1851,123.5334,0.0403,2570.0,1326.3,515,4892,1301.0,3606.0
1852,123.6001,0.0415,2636.0,1305.9,515,4892,1540.0,3844.0
1853,123.6667,0.0415,2675.2,1294.3,515,4892,1550.0,3844.0
