frame,timestamp_sec,person_id,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis,side
163,10.8667,1,0.96213,0.44051,-0.16691,0.9994,0.97233,0.44142,-0.17522,0.9991,0.97364,0.4438,-0.17521,0.9991,0.97493,0.44567,-0.17525,0.9993,0.9678,0.43172,-0.15859,0.9983,0.96681,0.43074,-0.15861,0.9978,0.9658,0.42971,-0.15867,0.9985,0.98033,0.46279,-0.17773,0.9994,0.96472,0.44322,-0.09968,0.998,0.95943,0.46317,-0.16457,0.9997,0.95028,0.45721,-0.14223,0.999,0.96887,0.55901,-0.19201,1.0,0.92544,0.49007,-0.03141,0.9998,0.90901,0.62982,-0.21238,0.9497,0.87917,0.56263,0.01129,0.4253,0.8513,0.63406,-0.20776,0.8021,0.84484,0.61224,-0.01601,0.3469,0.8326,0.64649,-0.22382,0.7579,0.83124,0.61952,-0.0204,0.3234,0.82756,0.6343,-0.22007,0.7415,0.83005,0.61874,-0.03968,0.3247,0.83088,0.63014,-0.20425,0.693,0.83794,0.61381,-0.02474,0.3505,0.89081,0.67581,-0.05981,1.0,0.8614,0.63088,0.05965,0.9999,0.81669,0.72036,-0.18809,0.9792,0.77694,0.65138,-0.0268,0.8525,0.8301,0.86853,-0.08331,0.9788,0.77827,0.78941,0.07365,0.8705,0.84095,0.89519,-0.07365,0.838,0.79193,0.81239,0.08301,0.7829,0.7969,0.92396,-0.12066,0.9683,0.74829,0.83616,0.05281,0.9003,right
164,10.9333,1,0.96627,0.44345,-0.15156,0.9995,0.97591,0.44271,-0.16067,0.9992,0.97646,0.44466,-0.16065,0.9993,0.97708,0.44625,-0.1607,0.9995,0.9719,0.43426,-0.14481,0.9985,0.97097,0.4334,-0.14483,0.9981,0.97002,0.43251,-0.14489,0.9987,0.98154,0.45988,-0.16803,0.9995,0.96901,0.44683,-0.09348,0.9984,0.96491,0.46254,-0.15078,0.9997,0.95962,0.45673,-0.12942,0.999,0.97094,0.55757,-0.18378,1.0,0.92597,0.48665,-0.02734,0.9998,0.90577,0.62713,-0.20026,0.9343,0.88208,0.5641,0.01886,0.4339,0.84655,0.63674,-0.19305,0.8046,0.84106,0.61285,0.00127,0.3828,0.82893,0.64767,-0.20728,0.7631,0.82742,0.62431,-0.00072,0.3548,0.8254,0.6346,-0.20349,0.7489,0.82662,0.62385,-0.01941,0.3557,0.82736,0.6317,-0.18945,0.7045,0.83323,0.62126,-0.00699,0.381,0.89115,0.67553,-0.05894,1.0,0.86178,0.62909,0.05877,1.0,0.81665,0.72051,-0.17528,0.9763,0.77592,0.65199,-0.01781,0.8518,0.82959,0.86835,-0.06934,0.9789,0.78165,0.79254,0.08643,0.8602,0.84044,0.89417,-0.05941,0.8304,0.79513,0.81716,0.09644,0.758,0.80057,0.9292,-0.10337,0.9692,0.75104,0.84328,0.0705,0.8894,right
165,11.0,1,0.95579,0.43497,-0.16474,0.9994,0.96349,0.43898,-0.17548,0.999,0.96821,0.43323,-0.17546,0.999,0.97019,0.44598,-0.17551,0.9993,0.96232,0.42662,-0.15675,0.9981,0.96146,0.42587,-0.15676,0.9974,0.96058,0.42505,-0.15681,0.9983,0.97451,0.45821,-0.18476,0.9994,0.96239,0.44307,-0.09735,0.998,0.95072,0.465,-0.16445,0.9997,0.94509,0.45873,-0.13935,0.9988,0.96639,0.55452,-0.19792,1.0,0.9237,0.48524,-0.02486,0.9999,0.91053,0.62841,-0.21829,0.9439,0.87916,0.56305,0.02567,0.3278,0.85073,0.638,-0.21249,0.8097,0.84395,0.61252,0.00075,0.302,0.83249,0.65091,-0.22727,0.7655,0.8279,0.62269,-0.00119,0.2843,0.82833,0.63624,-0.22412,0.7488,0.82718,0.62239,-0.02083,0.2852,0.83064,0.63324,-0.20906,0.6974,0.83467,0.6191,-0.00814,0.3159,0.88971,0.67603,-0.06111,1.0,0.86038,0.63075,0.06096,1.0,0.8137,0.71605,-0.18144,0.9714,0.77478,0.64866,-0.02773,0.8475,0.82763,0.86609,-0.07102,0.9653,0.7799,0.79302,0.07715,0.8417,0.83761,0.89323,-0.06056,0.7938,0.79452,0.81535,0.0872,0.7777,0.79591,0.93899,-0.10356,0.9504,0.74108,0.82463,0.063,0.8761,right
166,11.0667,1,0.96157,0.44116,-0.15305,0.9996,0.97154,0.43593,-0.16262,0.9992,0.97263,0.44103,-0.16261,0.9992,0.97396,0.44316,-0.16265,0.9994,0.96787,0.43195,-0.14499,0.9985,0.96698,0.43105,-0.14501,0.9981,0.96606,0.4301,-0.14506,0.9987,0.98194,0.45928,-0.16845,0.9995,0.96806,0.44513,-0.0859,0.9982,0.95823,0.46262,-0.15166,0.9998,0.94838,0.45839,-0.12798,0.9992,0.97304,0.55748,-0.18575,1.0,0.92873,0.48545,-0.018,0.9999,0.91545,0.63103,-0.20482,0.9676,0.88138,0.5584,0.02475,0.4464,0.85356,0.63594,-0.20105,0.8967,0.84514,0.60396,-0.01072,0.4334,0.83387,0.64804,-0.21863,0.8652,0.82973,0.61882,-0.01693,0.4052,0.82898,0.63342,-0.21623,0.8557,0.82857,0.61797,-0.03767,0.4087,0.83277,0.62823,-0.19791,0.8172,0.83611,0.61293,-0.0204,0.4373,0.89023,0.67595,-0.06161,1.0,0.8611,0.63209,0.06148,0.9999,0.816,0.71983,-0.17915,0.9817,0.7743,0.65395,-0.02035,0.8585,0.82992,0.87178,-0.06258,0.9794,0.77695,0.79166,0.08881,0.8742,0.84081,0.89895,-0.05188,0.8362,0.79108,0.81768,0.09899,0.7926,0.79614,0.92143,-0.09823,0.9675,0.74391,0.83662,0.06896,0.8983,right
167,11.1333,1,0.96172,0.44416,-0.18574,0.9994,0.96997,0.4432,-0.19454,0.9991,0.97413,0.44866,-0.19453,0.999,0.97575,0.45065,-0.19458,0.9994,0.96804,0.43435,-0.17779,0.9983,0.96693,0.43285,-0.17781,0.9977,0.9658,0.43131,-0.17787,0.9985,0.97907,0.46203,-0.19438,0.9994,0.96677,0.44615,-0.11599,0.9979,0.95808,0.47184,-0.1818,0.9996,0.95036,0.46408,-0.15933,0.9989,0.9687,0.56086,-0.20639,1.0,0.92674,0.48711,-0.03816,0.9999,0.9085,0.63143,-0.2273,0.9523,0.87942,0.56249,0.0123,0.3498,0.84792,0.63705,-0.22022,0.8119,0.84264,0.61276,-0.01213,0.3025,0.8298,0.64831,-0.23493,0.7669,0.82677,0.62292,-0.01485,0.2851,0.82659,0.63569,-0.23144,0.7521,0.82586,0.62268,-0.03424,0.2859,0.82882,0.63283,-0.21656,0.7027,0.8327,0.61976,-0.02078,0.3115,0.88917,0.6757,-0.06017,1.0,0.85942,0.63044,0.06004,1.0,0.81424,0.71934,-0.17454,0.9747,0.77453,0.64985,-0.03464,0.8735,0.82854,0.86677,-0.0635,0.9739,0.7764,0.78635,0.07654,0.8798,0.83963,0.89449,-0.05309,0.8326,0.79014,0.81091,0.08713,0.803,0.80049,0.92219,-0.09698,0.9607,0.74174,0.82998,0.05944,0.8967,right
168,11.2,1,0.96626,0.4441,-0.18446,0.999,0.97723,0.44468,-0.19303,0.9983,0.97781,0.4466,-0.19302,0.9983,0.9785,0.44813,-0.19307,0.9988,0.97177,0.43433,-0.1769,0.9967,0.97062,0.43311,-0.17693,0.9955,0.96945,0.43185,-0.177,0.997,0.98258,0.46086,-0.19542,0.999,0.96694,0.44461,-0.11924,0.9964,0.96521,0.46404,-0.18162,0.9994,0.95923,0.45696,-0.15979,0.9979,0.97205,0.56168,-0.20864,1.0,0.92861,0.4852,-0.04576,0.9998,0.90719,0.63081,-0.23245,0.9325,0.87981,0.56362,0.00671,0.3813,0.84675,0.63554,-0.23209,0.7884,0.84415,0.61287,-0.00873,0.3553,0.8292,0.64692,-0.24739,0.7548,0.82778,0.62293,-0.01063,0.3322,0.826,0.63332,-0.24373,0.7397,0.82996,0.61888,-0.02985,0.3334,0.8289,0.62909,-0.22862,0.6891,0.834,0.62006,-0.01719,0.3623,0.89032,0.67645,-0.06015,1.0,0.86307,0.6267,0.06,0.9999,0.81471,0.71984,-0.16967,0.9758,0.77397,0.65337,-0.02897,0.8835,0.82733,0.86705,-0.05196,0.9777,0.77945,0.7935,0.09063,0.8807,0.83751,0.8951,-0.04129,0.8091,0.79635,0.81737,0.10201,0.7927,0.79585,0.9371,-0.08877,0.9638,0.74665,0.8393,0.07355,0.8957,right
169,11.2667,1,0.961,0.43538,-0.18639,0.9992,0.97095,0.43078,-0.19658,0.9986,0.97283,0.44051,-0.19657,0.9986,0.97448,0.44262,-0.19662,0.999,0.96711,0.42668,-0.17821,0.9972,0.96614,0.4258,-0.17823,0.9964,0.96514,0.42486,-0.17828,0.9974,0.97649,0.4552,-0.20098,0.9992,0.96432,0.44049,-0.11502,0.9964,0.95567,0.46611,-0.18395,0.9995,0.94771,0.45787,-0.15931,0.9983,0.971,0.55307,-0.21199,1.0,0.92945,0.48142,-0.03589,0.9998,0.91364,0.63043,-0.2333,0.9641,0.8844,0.55702,0.01713,0.3158,0.85335,0.6346,-0.22927,0.8822,0.84549,0.61201,-0.01003,0.3329,0.83339,0.64639,-0.24589,0.8431,0.83133,0.61965,-0.01313,0.3163,0.82868,0.63414,-0.24218,0.8313,0.83073,0.61865,-0.03412,0.3175,0.83251,0.63055,-0.22548,0.7813,0.83485,0.6186,-0.01944,0.346,0.89289,0.67444,-0.06351,1.0,0.86547,0.62748,0.06338,0.9999,0.81942,0.72803,-0.1725,0.9759,0.77726,0.65028,-0.02403,0.858,0.82999,0.87366,-0.05812,0.9759,0.78139,0.79546,0.09226,0.8748,0.8407,0.89862,-0.04781,0.8188,0.79445,0.82106,0.10319,0.8043,0.80011,0.93,-0.09618,0.9602,0.74405,0.83362,0.07457,0.8927,right
170,11.3333,1,0.94749,0.4455,-0.17903,0.9996,0.95946,0.4392,-0.19002,0.9993,0.96348,0.44269,-0.19,0.9993,0.96579,0.44443,-0.19005,0.9995,0.95541,0.43437,-0.17121,0.9986,0.95495,0.4333,-0.17124,0.9981,0.95621,0.42988,-0.17129,0.9987,0.9759,0.45921,-0.19819,0.9996,0.96107,0.44209,-0.11002,0.9985,0.94884,0.46826,-0.17767,0.9997,0.94326,0.46083,-0.15238,0.9991,0.9723,0.55805,-0.20913,1.0,0.92739,0.48464,-0.03612,0.9999,0.91126,0.62758,-0.22937,0.963,0.88064,0.5609,0.018,0.4317,0.85015,0.6378,-0.22568,0.8633,0.84382,0.61013,-0.00818,0.4121,0.83215,0.64848,-0.24163,0.8279,0.82926,0.62183,-0.01201,0.3794,0.8288,0.636,-0.24006,0.8166,0.83188,0.61707,-0.0316,0.3826,0.83187,0.63245,-0.22283,0.769,0.83614,0.61756,-0.01706,0.4138,0.8936,0.67525,-0.06113,1.0,0.86303,0.62934,0.06102,1.0,0.8171,0.72383,-0.17475,0.9751,0.77722,0.65241,-0.04224,0.8906,0.83117,0.8755,-0.05949,0.9721,0.78252,0.79816,0.07496,0.8905,0.84203,0.90127,-0.04891,0.8095,0.79715,0.8218,0.08614,0.8136,0.79641,0.93018,-0.09559,0.9578,0.74802,0.84505,0.05576,0.9041,right
171,11.4,1,0.96329,0.44991,-0.17662,0.9995,0.97173,0.44331,-0.18481,0.9991,0.97348,0.44556,-0.1848,0.9991,0.97784,0.45021,-0.18485,0.9993,0.96929,0.4382,-0.16928,0.9983,0.96803,0.43633,-0.16931,0.9978,0.96674,0.43444,-0.16937,0.9985,0.98157,0.46045,-0.18202,0.9993,0.967,0.44338,-0.10882,0.9979,0.95704,0.46909,-0.1713,0.9996,0.94964,0.46109,-0.15035,0.9988,0.97834,0.56291,-0.19256,1.0,0.92645,0.48494,-0.03583,0.9998,0.9097,0.63107,-0.21095,0.9379,0.88277,0.56461,0.01299,0.4034,0.84709,0.63668,-0.20426,0.7826,0.84183,0.61135,-0.0109,0.3614,0.83004,0.64777,-0.21824,0.7428,0.82799,0.62389,-0.015,0.3395,0.8268,0.63422,-0.21538,0.73,0.82728,0.6229,-0.03353,0.3424,0.83004,0.63002,-0.20086,0.6841,0.83402,0.61966,-0.01935,0.3694,0.89248,0.67706,-0.05751,1.0,0.86242,0.63039,0.05736,1.0,0.82073,0.72645,-0.17739,0.9773,0.77678,0.65409,-0.03911,0.8857,0.83231,0.87081,-0.06362,0.9775,0.7821,0.79634,0.07548,0.8977,0.84429,0.89559,-0.05295,0.8309,0.79485,0.81931,0.08648,0.8025,0.80102,0.9312,-0.09821,0.9659,0.74755,0.83932,0.05619,0.9111,right
172,11.4667,1,0.96025,0.44146,-0.19019,0.9995,0.97063,0.43593,-0.19823,0.9992,0.97025,0.44445,-0.19822,0.9992,0.97224,0.44618,-0.19828,0.9995,0.96584,0.43019,-0.18201,0.9985,0.96447,0.42845,-0.18204,0.9979,0.96308,0.42668,-0.18209,0.9986,0.97816,0.45847,-0.19384,0.9995,0.96368,0.44149,-0.11716,0.9981,0.95543,0.46865,-0.18437,0.9998,0.9475,0.4613,-0.16243,0.9992,0.97072,0.55712,-0.20329,1.0,0.925,0.48385,-0.03473,0.9999,0.91158,0.63006,-0.22373,0.9571,0.88013,0.56153,0.02833,0.3328,0.85034,0.63579,-0.22316,0.8602,0.84426,0.6137,0.00862,0.3554,0.83166,0.64722,-0.23825,0.8268,0.82749,0.62324,0.00699,0.3461,0.82795,0.63318,-0.23535,0.8165,0.82723,0.62216,-0.013,0.3475,0.83192,0.63,-0.21962,0.7676,0.8344,0.61897,-5e-05,0.3761,0.89146,0.67644,-0.06108,1.0,0.86106,0.63073,0.06098,1.0,0.81501,0.72229,-0.17195,0.9807,0.77523,0.64976,-0.03128,0.9079,0.82896,0.86871,-0.04476,0.9798,0.78023,0.79238,0.09345,0.9129,0.83958,0.89595,-0.03281,0.8229,0.79302,0.81638,0.10551,0.8286,0.79832,0.9303,-0.07871,0.9676,0.74242,0.83074,0.07721,0.9199,right
173,11.5333,1,0.96388,0.4403,-0.18656,0.9996,0.9712,0.43653,-0.19744,0.9992,0.97291,0.43931,-0.19743,0.9993,0.97474,0.44156,-0.19746,0.9994,0.97045,0.43079,-0.17874,0.9985,0.96963,0.4298,-0.17877,0.9981,0.96877,0.42876,-0.17883,0.9987,0.98273,0.45908,-0.20564,0.9995,0.97035,0.44378,-0.11817,0.9983,0.95549,0.46477,-0.1854,0.9997,0.95848,0.45397,-0.16029,0.999,0.97651,0.56058,-0.21613,1.0,0.93644,0.48153,-0.04403,0.9999,0.91067,0.63149,-0.23362,0.9599,0.88603,0.56081,0.00915,0.4362,0.84583,0.63608,-0.22655,0.864,0.84187,0.61127,-0.01504,0.442,0.82883,0.64738,-0.24355,0.8245,0.83025,0.61992,-0.01958,0.4054,0.82554,0.63394,-0.24098,0.8146,0.8292,0.61938,-0.03941,0.4084,0.8283,0.63,-0.22335,0.7689,0.83301,0.62013,-0.02394,0.4339,0.89353,0.67686,-0.0608,1.0,0.86652,0.62622,0.06064,0.9999,0.81895,0.72889,-0.15198,0.9751,0.77849,0.66224,-0.01593,0.8755,0.83116,0.87118,-0.01361,0.9764,0.78204,0.79482,0.12184,0.8847,0.84248,0.8964,-0.00066,0.8163,0.79601,0.81694,0.13525,0.7886,0.79958,0.92874,-0.04527,0.9598,0.74466,0.83824,0.10573,0.8959,right
174,11.6,1,0.96282,0.4453,-0.17205,0.9994,0.9734,0.44224,-0.18026,0.9992,0.97489,0.4445,-0.18025,0.9992,0.97885,0.44931,-0.1803,0.9994,0.96874,0.43489,-0.16356,0.9984,0.96751,0.43342,-0.16359,0.9978,0.96626,0.43191,-0.16364,0.9986,0.98041,0.4603,-0.17979,0.9995,0.96871,0.44623,-0.10127,0.9981,0.95786,0.47024,-0.16815,0.9996,0.95213,0.46245,-0.14566,0.9986,0.97636,0.56208,-0.19231,1.0,0.92541,0.48915,-0.02755,0.9998,0.90996,0.6376,-0.21646,0.9258,0.88192,0.5653,0.03187,0.2851,0.8506,0.63973,-0.21425,0.7428,0.84519,0.60929,0.01835,0.2531,0.83257,0.64913,-0.22761,0.7026,0.82783,0.61888,0.01736,0.2511,0.82983,0.63459,-0.22444,0.6859,0.8313,0.61359,-0.00114,0.2531,0.83355,0.63382,-0.21082,0.6308,0.83589,0.61545,0.01006,0.2779,0.88803,0.67877,-0.05981,1.0,0.86071,0.63598,0.05964,0.9999,0.81807,0.72348,-0.18742,0.966,0.77628,0.64412,-0.04556,0.8553,0.83096,0.87656,-0.08721,0.9664,0.78251,0.79775,0.05683,0.8485,0.84231,0.89977,-0.07758,0.8058,0.79592,0.8208,0.06702,0.7684,0.79936,0.93517,-0.12424,0.954,0.74732,0.8407,0.03947,0.8818,right
175,11.6667,1,0.96488,0.43799,-0.1901,0.9998,0.97504,0.43338,-0.19717,0.9996,0.97589,0.43947,-0.19715,0.9996,0.97961,0.44533,-0.1972,0.9998,0.97046,0.4275,-0.18091,0.9992,0.96914,0.42581,-0.18093,0.9989,0.9678,0.42408,-0.18099,0.9993,0.98112,0.45596,-0.19165,0.9998,0.96563,0.43935,-0.11533,0.999,0.95995,0.46204,-0.18437,0.9999,0.95749,0.44999,-0.16256,0.9996,0.97268,0.55603,-0.20514,1.0,0.92699,0.48205,-0.03327,0.9999,0.91267,0.63234,-0.2329,0.975,0.87917,0.56388,0.03356,0.355,0.85125,0.63545,-0.24017,0.9262,0.84461,0.6072,0.01915,0.3773,0.83227,0.64609,-0.25683,0.898,0.82939,0.6214,0.01766,0.362,0.82843,0.63261,-0.25332,0.8911,0.82947,0.62108,-0.0029,0.3643,0.83085,0.62948,-0.23643,0.8507,0.83756,0.61704,0.0103,0.3906,0.89299,0.67678,-0.0603,1.0,0.8629,0.62922,0.06019,1.0,0.81934,0.72827,-0.18374,0.9853,0.77578,0.64088,-0.05701,0.9441,0.83434,0.87567,-0.04747,0.9844,0.78103,0.79471,0.07227,0.9431,0.84442,0.89737,-0.03449,0.8515,0.79554,0.81411,0.0848,0.8616,0.80209,0.93713,-0.08224,0.9754,0.74822,0.84417,0.05247,0.9466,right
176,11.7333,1,0.94993,0.44367,-0.20134,0.9998,0.96608,0.44025,-0.21023,0.9997,0.96998,0.445,-0.21021,0.9996,0.97246,0.44776,-0.21026,0.9998,0.95891,0.43235,-0.19216,0.9993,0.95821,0.43044,-0.19219,0.9991,0.96096,0.42953,-0.19223,0.9994,0.97818,0.46298,-0.20588,0.9998,0.96414,0.4424,-0.12147,0.9992,0.95107,0.46764,-0.19554,0.9999,0.944,0.45692,-0.17138,0.9996,0.97195,0.56059,-0.21225,1.0,0.92652,0.48494,-0.03756,0.9999,0.90928,0.63029,-0.23025,0.9637,0.87975,0.56308,0.02034,0.4137,0.84627,0.63736,-0.22614,0.8398,0.84155,0.61044,-0.00928,0.3866,0.82947,0.6476,-0.24286,0.7945,0.82795,0.62409,-0.01408,0.3619,0.82604,0.63492,-0.24113,0.7824,0.82975,0.61964,-0.03448,0.3636,0.82786,0.63216,-0.22325,0.7288,0.83364,0.6202,-0.01853,0.3819,0.88903,0.68099,-0.05964,1.0,0.8618,0.63183,0.05951,1.0,0.82051,0.72701,-0.20298,0.9825,0.77498,0.65493,-0.05273,0.9247,0.83211,0.87609,-0.07391,0.9807,0.7828,0.79848,0.0688,0.9158,0.84282,0.90049,-0.06194,0.8622,0.79682,0.81973,0.08057,0.8503,0.79846,0.92497,-0.11386,0.969,0.75077,0.84861,0.04718,0.9242,right
177,11.8,1,0.96707,0.43723,-0.19937,0.9993,0.97748,0.4325,-0.20987,0.9988,0.97972,0.43557,-0.20986,0.9988,0.981,0.441,-0.20992,0.9992,0.97362,0.42741,-0.19236,0.9977,0.97262,0.4261,-0.19238,0.997,0.9716,0.42476,-0.19244,0.9979,0.98514,0.45882,-0.2142,0.9993,0.97003,0.43811,-0.13216,0.997,0.9615,0.46193,-0.1965,0.9995,0.96052,0.44998,-0.17299,0.9985,0.97441,0.55524,-0.2238,1.0,0.93639,0.47789,-0.05262,0.9998,0.91081,0.63144,-0.24054,0.9574,0.88606,0.55987,-0.00266,0.3339,0.84653,0.6363,-0.22697,0.8409,0.84763,0.60981,-0.02382,0.2932,0.82921,0.64729,-0.24243,0.7958,0.83056,0.62109,-0.02652,0.275,0.82563,0.63469,-0.2379,0.7841,0.82966,0.62098,-0.04675,0.2779,0.82847,0.63065,-0.22274,0.7379,0.83365,0.62143,-0.03281,0.3076,0.89438,0.6719,-0.06185,1.0,0.8656,0.62451,0.06171,0.9999,0.81719,0.72292,-0.16148,0.9802,0.78008,0.64696,-0.0084,0.8682,0.82912,0.87003,-0.03334,0.9817,0.77844,0.79001,0.12284,0.8958,0.84034,0.8963,-0.02155,0.8388,0.79302,0.81041,0.13527,0.8049,0.79595,0.92068,-0.06701,0.969,0.73981,0.82816,0.10718,0.905,right
178,11.8667,1,0.96097,0.44142,-0.19327,0.9994,0.97158,0.43628,-0.203,0.9992,0.974,0.43936,-0.20298,0.9992,0.97766,0.44612,-0.20304,0.9994,0.96729,0.43117,-0.18506,0.9982,0.96617,0.42983,-0.18508,0.9975,0.96503,0.42844,-0.18512,0.9983,0.98037,0.45955,-0.20435,0.9996,0.96855,0.44452,-0.12008,0.9979,0.95604,0.46703,-0.18971,0.9997,0.94973,0.45989,-0.16554,0.9988,0.97585,0.55894,-0.21275,1.0,0.92776,0.48203,-0.04071,0.9998,0.91232,0.62969,-0.23197,0.9428,0.88205,0.56037,0.01719,0.3103,0.8537,0.63858,-0.22619,0.7774,0.84674,0.60942,-0.00192,0.2382,0.83455,0.65067,-0.2414,0.7337,0.83046,0.62146,-0.00338,0.2313,0.83011,0.63691,-0.23933,0.7186,0.82983,0.6208,-0.02311,0.2334,0.83441,0.63353,-0.22314,0.6658,0.83791,0.61636,-0.01066,0.2621,0.88928,0.67813,-0.0619,1.0,0.85973,0.63295,0.06174,0.9999,0.81418,0.7172,-0.20125,0.9693,0.77397,0.65655,-0.03445,0.8362,0.82834,0.86694,-0.08922,0.9659,0.78132,0.79119,0.07042,0.8273,0.83749,0.8951,-0.0786,0.809,0.79546,0.81611,0.08064,0.761,0.79235,0.93696,-0.12544,0.9515,0.74636,0.83721,0.05327,0.8645,right
179,11.9333,1,0.97246,0.44773,-0.20078,0.9995,0.98002,0.44367,-0.20746,0.9991,0.98344,0.44933,-0.20746,0.9991,0.98412,0.45105,-0.20752,0.9994,0.97781,0.43533,-0.1932,0.9981,0.97636,0.43326,-0.19323,0.9973,0.97489,0.43115,-0.19329,0.9981,0.98415,0.45779,-0.19893,0.9995,0.97144,0.43874,-0.13138,0.9976,0.9711,0.46789,-0.19363,0.9997,0.96436,0.45864,-0.17433,0.999,0.97578,0.56039,-0.20986,1.0,0.92921,0.48236,-0.04983,0.9998,0.9119,0.63023,-0.23061,0.9533,0.88477,0.56117,0.00074,0.409,0.8487,0.6364,-0.23438,0.8646,0.84582,0.60409,-0.02254,0.3906,0.83118,0.65182,-0.25124,0.8323,0.83093,0.61975,-0.02582,0.3697,0.82745,0.63699,-0.24878,0.8231,0.82977,0.61908,-0.04679,0.3731,0.83063,0.63207,-0.23136,0.7796,0.83556,0.61249,-0.03189,0.3963,0.88885,0.67686,-0.05982,1.0,0.86302,0.62755,0.05969,0.9999,0.81783,0.72729,-0.18855,0.9848,0.778,0.64538,-0.03365,0.925,0.83185,0.87539,-0.06023,0.985,0.78384,0.79871,0.09167,0.9168,0.84019,0.89257,-0.04861,0.8726,0.79707,0.81538,0.10377,0.8472,0.79823,0.92573,-0.09775,0.974,0.75228,0.8467,0.07571,0.9208,right
180,12.0,1,0.95722,0.44646,-0.24811,0.9997,0.96912,0.44076,-0.25584,0.9995,0.97128,0.44453,-0.25582,0.9995,0.97597,0.44987,-0.25589,0.9997,0.96373,0.43295,-0.23875,0.999,0.96222,0.43036,-0.23877,0.9984,0.96069,0.42773,-0.23881,0.9989,0.98017,0.46198,-0.24147,0.9998,0.96467,0.44125,-0.161,0.9988,0.95436,0.46979,-0.238,0.9998,0.94694,0.46111,-0.21499,0.9995,0.97247,0.56547,-0.23888,1.0,0.92725,0.47999,-0.05967,0.9999,0.90166,0.63159,-0.2561,0.9573,0.88106,0.56059,0.01741,0.3645,0.84553,0.63618,-0.26117,0.8401,0.84078,0.61059,0.00481,0.3113,0.82932,0.64696,-0.27854,0.8016,0.82855,0.62293,0.00393,0.2956,0.82681,0.63629,-0.27869,0.7938,0.82806,0.62319,-0.01676,0.2979,0.82939,0.63203,-0.25908,0.736,0.83463,0.62046,-0.00393,0.3301,0.88663,0.68113,-0.06109,1.0,0.85864,0.63254,0.061,1.0,0.81501,0.72428,-0.20868,0.9792,0.77484,0.64835,-0.05479,0.9358,0.83274,0.87652,-0.05985,0.9689,0.78398,0.79713,0.0747,0.9143,0.84308,0.89477,-0.04553,0.8382,0.79587,0.81677,0.08761,0.8683,0.8021,0.93265,-0.09173,0.9523,0.74362,0.83397,0.05791,0.913,right
